contrast	Subtype	estimate	SE	df	z.ratio	p.value
Middle Frontal Gyrus - Precentral Gyrus	IL	0.05194802433360342	0.02197075032222614	Inf	2.364417399120482	1
Middle Frontal Gyrus - Orbital Part of the Inferior Frontal Gyrus	IL	0.08454540175696652	0.02197075032222614	Inf	3.8480889599586576	0.22536402217089835
Middle Frontal Gyrus - Temporal Pole	IL	0.09369424056819058	0.02197075032222614	Inf	4.264498899402959	0.042065419731900366
Middle Frontal Gyrus - Ventral DC	IL	0.11607445760721855	0.021970750322226142	Inf	5.2831358012290925	2.7235900864786e-4
Middle Frontal Gyrus - Inferior Temporal Gyrus	IL	0.08104401099308077	0.021970750322226142	Inf	3.688722952310586	0.38337850180423894
Middle Frontal Gyrus - Opercular Part of the Inferior Frontal Gyrus	IL	0.04528750747609564	0.021970750322226142	Inf	2.061263580528777	1
Middle Frontal Gyrus - Transverse Temporal Gyrus	IL	0.11398164868470034	0.02197075032222614	Inf	5.187881479377324	4.561372642094552e-4
Middle Frontal Gyrus - Planum Temporale	IL	0.0928756373663767	0.021970750322226135	Inf	4.22724012627013	0.04947990145663417
Middle Frontal Gyrus - Precuneus	IL	0.034617845985929506	0.02197075032222614	Inf	1.575633306929407	1
Middle Frontal Gyrus - Brainstem	IL	0.13884916768985595	0.021970750322226142	Inf	6.319728077260646	5.620412322215884e-7
Middle Frontal Gyrus - Superior Parietal Lobule	IL	0.020413880463472908	0.02197075032222614	Inf	0.9291389763244333	1
Middle Frontal Gyrus - Hippocampus	IL	0.08344197112498275	0.02197075032222614	Inf	3.7978662495004025	0.2688080278177615
Middle Frontal Gyrus - Occipital Fusiform Gyrus	IL	0.12400960543707217	0.02197075032222613	Inf	5.644304523893347	3.5574255709769353e-5
Middle Frontal Gyrus - Supramarginal Gyrus	IL	0.01708791326986321	0.02197075032222614	Inf	0.7777573828499006	1
Middle Frontal Gyrus - Gyrus Rectus	IL	0.02915592877051936	0.02197075032222614	Inf	1.3270338219184314	1
Middle Frontal Gyrus - Middle Temporal Gyrus	IL	0.052333454088436183	0.02197075032222614	Inf	2.381960257201339	0.9999999999999999
Middle Frontal Gyrus - Posterior Orbital Gyrus	IL	0.08614628680116745	0.021970750322226132	Inf	3.9209533374024024	0.1723756681227303
Middle Frontal Gyrus - Amygdala	IL	0.08858199457260255	0.021970750322226135	Inf	4.031814720637505	0.11194743974946297
Middle Frontal Gyrus - Postcentral Gyrus Medial Segment	IL	0.05913349106579248	0.021970750322226146	Inf	2.6914643422974773	0.9999997765041738
Middle Frontal Gyrus - Anterior Insula	IL	0.05692133330521792	0.021970750322226135	Inf	2.59077785102473	0.9999999989124577
Middle Frontal Gyrus - Optic Chiasm	IL	0.14025588573492498	0.02197075032222614	Inf	6.38375493225822	3.706506847001023e-7
Middle Frontal Gyrus - Superior Frontal Gyrus	IL	0.009976198981167236	0.021970750322226142	Inf	0.45406728649931777	1
Middle Frontal Gyrus - Caudate	IL	-5.595938626659497e-4	0.021970750322226142	Inf	-0.02546994774683917	1
Middle Frontal Gyrus - Lingual Gyrus	IL	0.13698585048473663	0.02197075032222614	Inf	6.234919084495647	9.695645201146519e-7
Middle Frontal Gyrus - Precentral Gyrus Medial Segment	IL	0.07186024219666147	0.021970750322226142	Inf	3.2707231725247867	0.8999652810730026
Middle Frontal Gyrus - Lateral Orbital Gyrus	IL	0.05470681180215611	0.021970750322226135	Inf	2.489983773872911	0.9999999999989463
Middle Frontal Gyrus - Basal Forebrain	IL	0.050431495675855136	0.02197075032222614	Inf	2.295392507593945	1
Middle Frontal Gyrus - Subcallosal Area	IL	0.04898690085113619	0.021970750322226135	Inf	2.229641688731034	1
Middle Frontal Gyrus - Posterior Cingulate Gyrus	IL	0.01805977392514528	0.02197075032222614	Inf	0.8219916780391237	1
Middle Frontal Gyrus - Angular Gyrus	IL	0.02622948305635979	0.02197075032222614	Inf	1.193836472203929	1
Middle Frontal Gyrus - Frontal Pole	IL	0.06954752122745629	0.021970750322226142	Inf	3.1654595408651263	0.9639862050022912
Middle Frontal Gyrus - Frontal Operculum	IL	0.02675687350318897	0.021970750322226135	Inf	1.2178406795748382	1
Middle Frontal Gyrus - Parietal Operculum	IL	0.07629455381428696	0.02197075032222614	Inf	3.472551127992454	0.6691570845586456
Middle Frontal Gyrus - Cuneus	IL	0.11804952150753154	0.02197075032222614	Inf	5.373030951433179	1.6606076680369952e-4
Middle Frontal Gyrus - Anterior Orbital Gyrus	IL	0.03350720475456137	0.021970750322226135	Inf	1.5250824056138257	1
Middle Frontal Gyrus - Cerebellum White Matter	IL	0.08833212691022198	0.02197075032222614	Inf	4.0204419792101085	0.11715412671134429
Middle Frontal Gyrus - Superior Temporal Gyrus	IL	0.05226447483902918	0.021970750322226135	Inf	2.378820662585983	1
Middle Frontal Gyrus - Pallidum	IL	0.11490790440289737	0.02197075032222614	Inf	5.230040063158597	3.6345421251693377e-4
Middle Frontal Gyrus - Cerebellum Exterior	IL	0.12665147812096	0.021970750322226132	Inf	5.764549515308832	1.756229890637062e-5
Middle Frontal Gyrus - Superior Occipital Gyrus	IL	0.0997249994156533	0.021970750322226135	Inf	4.538989244931208	0.012051337405702967
Middle Frontal Gyrus - Medial Frontal Cortex	IL	0.00943827556481519	0.021970750322226132	Inf	0.4295836703977837	1
Middle Frontal Gyrus - Occipital Pole	IL	0.14391591649015326	0.02197075032222614	Inf	6.550341448492292	1.2313508124250916e-7
Middle Frontal Gyrus - Posterior Insula	IL	0.06861224504487878	0.021970750322226135	Inf	3.1228903901142147	0.9786094221728135
Middle Frontal Gyrus - (Cerebellar Vermal Lobules I-V)	IL	0.13277156174439578	0.02197075032222614	Inf	6.043105483297076	3.2427145758573417e-6
Anterior Cingulate Gyrus - Precentral Gyrus	IL	0.05442080433780955	0.02197075032222615	Inf	2.476966127222161	0.9999999999996251
Anterior Cingulate Gyrus - Orbital Part of the Inferior Frontal Gyrus	IL	0.08701818176117265	0.021970750322226146	Inf	3.9606376880603364	0.1481497056184653
Anterior Cingulate Gyrus - Temporal Pole	IL	0.0961670205723967	0.021970750322226142	Inf	4.377047627504639	0.025473932474033067
Anterior Cingulate Gyrus - Ventral DC	IL	0.11854723761142467	0.021970750322226153	Inf	5.39568452933077	1.4641298007189718e-4
Anterior Cingulate Gyrus - Inferior Temporal Gyrus	IL	0.0835167909972869	0.021970750322226153	Inf	3.801271680412264	0.26567712260020715
Anterior Cingulate Gyrus - Opercular Part of the Inferior Frontal Gyrus	IL	0.04776028748030177	0.021970750322226153	Inf	2.173812308630456	1
Anterior Cingulate Gyrus - Transverse Temporal Gyrus	IL	0.11645442868890647	0.021970750322226153	Inf	5.300430207479	2.477814274544077e-4
Anterior Cingulate Gyrus - Planum Temporale	IL	0.09534841737058283	0.021970750322226146	Inf	4.3397888543718075	0.03012893656300486
Anterior Cingulate Gyrus - Precuneus	IL	0.037090625990135635	0.02197075032222615	Inf	1.6881820350310863	1
Anterior Cingulate Gyrus - Brainstem	IL	0.1413219476940621	0.021970750322226153	Inf	6.432276805362324	2.6964052690647833e-7
Anterior Cingulate Gyrus - Superior Parietal Lobule	IL	0.022886660467679038	0.021970750322226146	Inf	1.041687704426113	1
Anterior Cingulate Gyrus - Hippocampus	IL	0.08591475112918888	0.02197075032222615	Inf	3.910414977602081	0.17933841079999613
Anterior Cingulate Gyrus - Occipital Fusiform Gyrus	IL	0.1264823854412783	0.021970750322226146	Inf	5.7568532519950235	1.8381697259206575e-5
Anterior Cingulate Gyrus - Supramarginal Gyrus	IL	0.01956069327406934	0.021970750322226146	Inf	0.8903061109515803	1
Anterior Cingulate Gyrus - Gyrus Rectus	IL	0.03162870877472549	0.021970750322226146	Inf	1.439582550020111	1
Anterior Cingulate Gyrus - Middle Temporal Gyrus	IL	0.05480623409264231	0.021970750322226146	Inf	2.4945089853030185	0.9999999999985026
Anterior Cingulate Gyrus - Posterior Orbital Gyrus	IL	0.08861906680537358	0.021970750322226142	Inf	4.033502065504081	0.11119252440871397
Anterior Cingulate Gyrus - Amygdala	IL	0.09105477457680868	0.021970750322226146	Inf	4.144363448739184	0.07048658232655602
Anterior Cingulate Gyrus - Postcentral Gyrus Medial Segment	IL	0.06160627106999861	0.021970750322226153	Inf	2.804013070399156	0.9999806614763175
Anterior Cingulate Gyrus - Anterior Insula	IL	0.05939411330942405	0.021970750322226146	Inf	2.7033265791264087	0.9999996173108512
Anterior Cingulate Gyrus - Optic Chiasm	IL	0.14272866573913112	0.021970750322226146	Inf	6.4963036603598985	1.76570754129024e-7
Anterior Cingulate Gyrus - Superior Frontal Gyrus	IL	0.012448978985373366	0.021970750322226153	Inf	0.5666160146009975	1
Anterior Cingulate Gyrus - Caudate	IL	0.0019131861415401796	0.021970750322226146	Inf	0.08707878035484086	1
Anterior Cingulate Gyrus - Lingual Gyrus	IL	0.13945863048894275	0.021970750322226153	Inf	6.347467812597322	4.695142138411157e-7
Anterior Cingulate Gyrus - Precentral Gyrus Medial Segment	IL	0.0743330222008676	0.02197075032222615	Inf	3.3832719006264655	0.7849671006846779
Anterior Cingulate Gyrus - Lateral Orbital Gyrus	IL	0.05717959180636224	0.021970750322226153	Inf	2.602532501974589	0.9999999978153761
Anterior Cingulate Gyrus - Basal Forebrain	IL	0.052904275680061265	0.02197075032222615	Inf	2.407941235695624	0.9999999999999991
Anterior Cingulate Gyrus - Subcallosal Area	IL	0.05145968085534232	0.021970750322226146	Inf	2.342190416832713	1
Anterior Cingulate Gyrus - Posterior Cingulate Gyrus	IL	0.02053255392935141	0.02197075032222615	Inf	0.9345404061408032	1
Anterior Cingulate Gyrus - Angular Gyrus	IL	0.02870226306056592	0.02197075032222615	Inf	1.3063852003056085	1
Anterior Cingulate Gyrus - Frontal Pole	IL	0.07202030123166242	0.021970750322226153	Inf	3.2780082689668046	0.8939246946202665
Anterior Cingulate Gyrus - Frontal Operculum	IL	0.0292296535073951	0.021970750322226146	Inf	1.3303894076765175	1
Anterior Cingulate Gyrus - Parietal Operculum	IL	0.07876733381849307	0.021970750322226142	Inf	3.5850998560941334	0.51464657981163775
Anterior Cingulate Gyrus - Cuneus	IL	0.12052230151173766	0.021970750322226142	Inf	5.485579679534858	8.839492179524289e-5
Anterior Cingulate Gyrus - Anterior Orbital Gyrus	IL	0.0359799847587675	0.021970750322226146	Inf	1.637631133715505	1
Anterior Cingulate Gyrus - Cerebellum White Matter	IL	0.09080490691442811	0.021970750322226146	Inf	4.132990707311787	0.07393243114921444
Anterior Cingulate Gyrus - Superior Temporal Gyrus	IL	0.05473725484323531	0.021970750322226146	Inf	2.491369390687662	0.999999999998826
Anterior Cingulate Gyrus - Pallidum	IL	0.1173806844071035	0.02197075032222615	Inf	5.342588791260275	1.965237496155403e-4
Anterior Cingulate Gyrus - Cerebellum Exterior	IL	0.12912425812516615	0.021970750322226146	Inf	5.877098243410509	8.95577336301745e-6
Anterior Cingulate Gyrus - Superior Occipital Gyrus	IL	0.10219777941985943	0.021970750322226146	Inf	4.651537973032886	0.007042199575924224
Anterior Cingulate Gyrus - Medial Frontal Cortex	IL	0.01191105556902132	0.021970750322226142	Inf	0.5421323984994635	1
Anterior Cingulate Gyrus - Occipital Pole	IL	0.14638869649435937	0.021970750322226146	Inf	6.66289017659397	5.7591986180050014e-8
Anterior Cingulate Gyrus - Posterior Insula	IL	0.07108502504908491	0.02197075032222615	Inf	3.2354391182158926	0.9262305024255483
Anterior Cingulate Gyrus - (Cerebellar Vermal Lobules I-V)	IL	0.1352443417486019	0.021970750322226146	Inf	6.155654211398754	1.6037766633614225e-6
Precentral Gyrus - Orbital Part of the Inferior Frontal Gyrus	IL	0.032597377423363105	0.021970750322226142	Inf	1.4836715608381754	1
Precentral Gyrus - Temporal Pole	IL	0.041746216234587165	0.021970750322226142	Inf	1.9000815002824771	1
Precentral Gyrus - Ventral DC	IL	0.06412643327361513	0.02197075032222615	Inf	2.9187184021086097	0.9994751448098131
Precentral Gyrus - Inferior Temporal Gyrus	IL	0.029095986659477355	0.02197075032222615	Inf	1.324305553190104	1
Precentral Gyrus - Opercular Part of the Inferior Frontal Gyrus	IL	-0.006660516857507778	0.02197075032222615	Inf	-0.3031538185917045	1
Precentral Gyrus - Transverse Temporal Gyrus	IL	0.062033624351096925	0.021970750322226142	Inf	2.8234640802568407	0.9999633719158795
Precentral Gyrus - Planum Temporale	IL	0.040927613032773286	0.021970750322226142	Inf	1.862822727149647	1
Precentral Gyrus - Precuneus	IL	-0.017330178347673912	0.021970750322226142	Inf	-0.7887840921910748	1
Precentral Gyrus - Brainstem	IL	0.08690114335625254	0.021970750322226146	Inf	3.955310678140165	0.15122393740970042
Precentral Gyrus - Superior Parietal Lobule	IL	-0.03153414387013051	0.02197075032222614	Inf	-1.4352784227960487	1
Precentral Gyrus - Hippocampus	IL	0.031493946791379325	0.021970750322226146	Inf	1.4334488503799199	1
Precentral Gyrus - Occipital Fusiform Gyrus	IL	0.07206158110346875	0.02197075032222614	Inf	3.279887124772863	0.8923328198985542
Precentral Gyrus - Supramarginal Gyrus	IL	-0.03486011106374021	0.02197075032222615	Inf	-1.5866600162705806	1
Precentral Gyrus - Gyrus Rectus	IL	-0.022792095563084057	0.021970750322226146	Inf	-1.0373835772020503	1
Precentral Gyrus - Middle Temporal Gyrus	IL	3.8542975483276407e-4	0.021970750322226142	Inf	0.017542858080857347	1
Precentral Gyrus - Posterior Orbital Gyrus	IL	0.034198262467564036	0.021970750322226135	Inf	1.5565359382819193	1
Precentral Gyrus - Amygdala	IL	0.036633970238999135	0.02197075032222614	Inf	1.667397321517023	1
Precentral Gyrus - Postcentral Gyrus Medial Segment	IL	0.007185466732189061	0.021970750322226146	Inf	0.327046943176996	1
Precentral Gyrus - Anterior Insula	IL	0.0049733089716145	0.02197075032222614	Inf	0.22636045190424747	1
Precentral Gyrus - Optic Chiasm	IL	0.08830786140132157	0.021970750322226142	Inf	4.019337533137738	0.11767090164950622
Precentral Gyrus - Superior Frontal Gyrus	IL	-0.04197182535243618	0.021970750322226142	Inf	-1.9103501126211637	1
Precentral Gyrus - Caudate	IL	-0.05250761819626937	0.021970750322226146	Inf	-2.3898873468673205	0.9999999999999999
Precentral Gyrus - Lingual Gyrus	IL	0.0850378261511332	0.02197075032222615	Inf	3.8705016853751624	0.20783418589741587
Precentral Gyrus - Precentral Gyrus Medial Segment	IL	0.01991221786305805	0.021970750322226146	Inf	0.9063057734043051	1
Precentral Gyrus - Lateral Orbital Gyrus	IL	0.0027587874685526953	0.021970750322226142	Inf	0.12556637475242888	1
Precentral Gyrus - Basal Forebrain	IL	-0.0015165286577482825	0.02197075032222615	Inf	-0.06902489152653676	1
Precentral Gyrus - Subcallosal Area	IL	-0.002961123482467229	0.02197075032222614	Inf	-0.13477571038944833	1
Precentral Gyrus - Posterior Cingulate Gyrus	IL	-0.03388825040845814	0.021970750322226142	Inf	-1.5424257210813581	1
Precentral Gyrus - Angular Gyrus	IL	-0.02571854127724363	0.021970750322226142	Inf	-1.1705809269165528	1
Precentral Gyrus - Frontal Pole	IL	0.017599496893852873	0.021970750322226142	Inf	0.8010421417446447	1
Precentral Gyrus - Frontal Operculum	IL	-0.025191150830414448	0.021970750322226142	Inf	-1.1465767195456438	1
Precentral Gyrus - Parietal Operculum	IL	0.024346529480683533	0.021970750322226146	Inf	1.1081337288719717	1
Precentral Gyrus - Cuneus	IL	0.06610149717392812	0.02197075032222614	Inf	3.008613552312697	0.9964357299006394
Precentral Gyrus - Anterior Orbital Gyrus	IL	-0.018440819579042048	0.02197075032222614	Inf	-0.8393349935066565	1
Precentral Gyrus - Cerebellum White Matter	IL	0.03638410257661856	0.021970750322226142	Inf	1.6560245800896258	1
Precentral Gyrus - Superior Temporal Gyrus	IL	3.1645050542575964e-4	0.021970750322226142	Inf	0.014403263465500797	1
Precentral Gyrus - Pallidum	IL	0.06295988006929396	0.021970750322226146	Inf	2.865622664038115	0.9998697303973619
Precentral Gyrus - Cerebellum Exterior	IL	0.0747034537873566	0.02197075032222614	Inf	3.4001321161883484	0.7643046189591083
Precentral Gyrus - Superior Occipital Gyrus	IL	0.04777697508204988	0.02197075032222614	Inf	2.1745718458107253	1
Precentral Gyrus - Medial Frontal Cortex	IL	-0.04250974876878823	0.021970750322226142	Inf	-1.934833728722698	1
Precentral Gyrus - Occipital Pole	IL	0.09196789215654982	0.021970750322226142	Inf	4.185924049371809	0.05910210078009126
Precentral Gyrus - Posterior Insula	IL	0.016664220711275365	0.021970750322226146	Inf	0.758472990993732	1
Precentral Gyrus - (Cerebellar Vermal Lobules I-V)	IL	0.08082353741079236	0.021970750322226142	Inf	3.6786880841765934	0.3952413519691552
Orbital Part of the Inferior Frontal Gyrus - Temporal Pole	IL	0.00914883881122406	0.021970750322226142	Inf	0.41640993944430166	1
Orbital Part of the Inferior Frontal Gyrus - Ventral DC	IL	0.03152905585025202	0.021970750322226142	Inf	1.4350468412704351	1
Orbital Part of the Inferior Frontal Gyrus - Inferior Temporal Gyrus	IL	-0.0035013907638857507	0.021970750322226146	Inf	-0.15936600764807102	1
Orbital Part of the Inferior Frontal Gyrus - Opercular Part of the Inferior Frontal Gyrus	IL	-0.039257894280870884	0.021970750322226146	Inf	-1.7868253794298796	1
Orbital Part of the Inferior Frontal Gyrus - Transverse Temporal Gyrus	IL	0.02943624692773382	0.021970750322226142	Inf	1.3397925194186655	1
Orbital Part of the Inferior Frontal Gyrus - Planum Temporale	IL	0.008330235609410179	0.021970750322226142	Inf	0.37915116631147144	1
Orbital Part of the Inferior Frontal Gyrus - Precuneus	IL	-0.04992755577103702	0.02197075032222614	Inf	-2.2724556530292506	1
Orbital Part of the Inferior Frontal Gyrus - Brainstem	IL	0.054303765932889436	0.021970750322226146	Inf	2.4716391173019896	0.9999999999997569
Orbital Part of the Inferior Frontal Gyrus - Superior Parietal Lobule	IL	-0.06413152129349362	0.02197075032222614	Inf	-2.9189499836342243	0.9994721877933894
Orbital Part of the Inferior Frontal Gyrus - Hippocampus	IL	-0.0011034306319837772	0.021970750322226146	Inf	-0.050222710458255035	1
Orbital Part of the Inferior Frontal Gyrus - Occipital Fusiform Gyrus	IL	0.03946420368010564	0.02197075032222614	Inf	1.7962155639346875	1
Orbital Part of the Inferior Frontal Gyrus - Supramarginal Gyrus	IL	-0.06745748848710331	0.021970750322226142	Inf	-3.0703315771087567	0.989861103443275
Orbital Part of the Inferior Frontal Gyrus - Gyrus Rectus	IL	-0.05538947298644716	0.021970750322226142	Inf	-2.521055138040226	0.9999999999891324
Orbital Part of the Inferior Frontal Gyrus - Middle Temporal Gyrus	IL	-0.03221194766853034	0.021970750322226142	Inf	-1.466128702757318	1
Orbital Part of the Inferior Frontal Gyrus - Posterior Orbital Gyrus	IL	0.001600885044200931	0.02197075032222614	Inf	0.07286437744374334	1
Orbital Part of the Inferior Frontal Gyrus - Amygdala	IL	0.0040365928156360295	0.021970750322226135	Inf	0.18372576067884747	1
Orbital Part of the Inferior Frontal Gyrus - Postcentral Gyrus Medial Segment	IL	-0.025411910691174044	0.02197075032222615	Inf	-1.156624617661179	1
Orbital Part of the Inferior Frontal Gyrus - Anterior Insula	IL	-0.027624068451748605	0.021970750322226142	Inf	-1.257311108933928	1
Orbital Part of the Inferior Frontal Gyrus - Optic Chiasm	IL	0.05571048397795847	0.021970750322226142	Inf	2.535665972299562	0.999999999969407
Orbital Part of the Inferior Frontal Gyrus - Superior Frontal Gyrus	IL	-0.07456920277579929	0.02197075032222615	Inf	-3.394021673459338	0.771874981062262
Orbital Part of the Inferior Frontal Gyrus - Caudate	IL	-0.08510499561963247	0.021970750322226146	Inf	-3.8735589077054957	0.20552964240844063
Orbital Part of the Inferior Frontal Gyrus - Lingual Gyrus	IL	0.052440448727770095	0.021970750322226146	Inf	2.3868301245369876	0.9999999999999999
Orbital Part of the Inferior Frontal Gyrus - Precentral Gyrus Medial Segment	IL	-0.012685159560305054	0.021970750322226146	Inf	-0.5773657874338701	1
Orbital Part of the Inferior Frontal Gyrus - Lateral Orbital Gyrus	IL	-0.02983858995481041	0.021970750322226142	Inf	-1.3581051860857465	1
Orbital Part of the Inferior Frontal Gyrus - Basal Forebrain	IL	-0.03411390608111139	0.02197075032222615	Inf	-1.5526964523647118	1
Orbital Part of the Inferior Frontal Gyrus - Subcallosal Area	IL	-0.035558500905830334	0.021970750322226142	Inf	-1.6184472712276237	1
Orbital Part of the Inferior Frontal Gyrus - Posterior Cingulate Gyrus	IL	-0.06648562783182124	0.021970750322226142	Inf	-3.0260972819195335	0.9951094812736507
Orbital Part of the Inferior Frontal Gyrus - Angular Gyrus	IL	-0.058315918700606734	0.021970750322226146	Inf	-2.6542524877547278	0.9999999631904104
Orbital Part of the Inferior Frontal Gyrus - Frontal Pole	IL	-0.014997880529510232	0.02197075032222615	Inf	-0.6826294190935304	1
Orbital Part of the Inferior Frontal Gyrus - Frontal Operculum	IL	-0.05778852825377755	0.021970750322226142	Inf	-2.630248280383819	0.9999999895869596
Orbital Part of the Inferior Frontal Gyrus - Parietal Operculum	IL	-0.008250847942679572	0.021970750322226142	Inf	-0.3755378319662035	1
Orbital Part of the Inferior Frontal Gyrus - Cuneus	IL	0.033504119750565005	0.02197075032222614	Inf	1.524941991474521	1
Orbital Part of the Inferior Frontal Gyrus - Anterior Orbital Gyrus	IL	-0.05103819700240515	0.02197075032222614	Inf	-2.323006554344832	1
Orbital Part of the Inferior Frontal Gyrus - Cerebellum White Matter	IL	0.0037867251532554547	0.021970750322226142	Inf	0.1723530192514505	1
Orbital Part of the Inferior Frontal Gyrus - Superior Temporal Gyrus	IL	-0.032280926917937346	0.021970750322226146	Inf	-1.4692682973726743	1
Orbital Part of the Inferior Frontal Gyrus - Pallidum	IL	0.03036250264593085	0.021970750322226142	Inf	1.3819511031999399	1
Orbital Part of the Inferior Frontal Gyrus - Cerebellum Exterior	IL	0.042106076363993494	0.021970750322226135	Inf	1.916460555350173	1
Orbital Part of the Inferior Frontal Gyrus - Superior Occipital Gyrus	IL	0.015179597658686775	0.021970750322226142	Inf	0.6909002849725495	1
Orbital Part of the Inferior Frontal Gyrus - Medial Frontal Cortex	IL	-0.07510712619215133	0.021970750322226135	Inf	-3.4185052895608745	0.7410313094568186
Orbital Part of the Inferior Frontal Gyrus - Occipital Pole	IL	0.05937051473318672	0.021970750322226142	Inf	2.702252488533633	0.9999996352415129
Orbital Part of the Inferior Frontal Gyrus - Posterior Insula	IL	-0.01593315671208774	0.02197075032222614	Inf	-0.7251985698444434	1
Orbital Part of the Inferior Frontal Gyrus - (Cerebellar Vermal Lobules I-V)	IL	0.048226159987429254	0.021970750322226142	Inf	2.195016523338418	1
Temporal Pole - Ventral DC	IL	0.022380217039027962	0.021970750322226146	Inf	1.0186369018261334	1
Temporal Pole - Inferior Temporal Gyrus	IL	-0.01265022957510981	0.021970750322226146	Inf	-0.5757759470923726	1
Temporal Pole - Opercular Part of the Inferior Frontal Gyrus	IL	-0.04840673309209494	0.021970750322226146	Inf	-2.203235318874181	1
Temporal Pole - Transverse Temporal Gyrus	IL	0.02028740811650976	0.021970750322226142	Inf	0.9233825799743638	1
Temporal Pole - Planum Temporale	IL	-8.186032018138801e-4	0.02197075032222614	Inf	-0.037258773132830214	1
Temporal Pole - Precuneus	IL	-0.05907639458226108	0.02197075032222614	Inf	-2.6888655924735523	0.9999998018083427
Temporal Pole - Brainstem	IL	0.04515492712166538	0.021970750322226146	Inf	2.055229177857688	1
Temporal Pole - Superior Parietal Lobule	IL	-0.07328036010471767	0.02197075032222614	Inf	-3.3353599230785256	0.8392788043946167
Temporal Pole - Hippocampus	IL	-0.010252269443207836	0.021970750322226146	Inf	-0.46663264990255665	1
Temporal Pole - Occipital Fusiform Gyrus	IL	0.030315364868881582	0.02197075032222614	Inf	1.3798056244903858	1
Temporal Pole - Supramarginal Gyrus	IL	-0.07660632729832736	0.021970750322226146	Inf	-3.4867415165530575	0.6497263857984696
Temporal Pole - Gyrus Rectus	IL	-0.06453831179767122	0.021970750322226142	Inf	-2.9374650774845277	0.9991828879982066
Temporal Pole - Middle Temporal Gyrus	IL	-0.0413607864797544	0.021970750322226146	Inf	-1.8825386422016193	1
Temporal Pole - Posterior Orbital Gyrus	IL	-0.007547953767023128	0.021970750322226132	Inf	-0.34354556200055847	1
Temporal Pole - Amygdala	IL	-0.00511224599558803	0.02197075032222614	Inf	-0.23268417876545433	1
Temporal Pole - Postcentral Gyrus Medial Segment	IL	-0.034560749502398104	0.021970750322226146	Inf	-1.5730345571054807	1
Temporal Pole - Anterior Insula	IL	-0.036772907262972665	0.021970750322226132	Inf	-1.6737210483782303	1
Temporal Pole - Optic Chiasm	IL	0.04656164516673441	0.021970750322226142	Inf	2.1192560328552603	1
Temporal Pole - Superior Frontal Gyrus	IL	-0.08371804158702334	0.021970750322226146	Inf	-3.8104316129036397	0.25739012945092343
Temporal Pole - Caudate	IL	-0.09425383443085653	0.021970750322226146	Inf	-4.2899688471497965	0.03760576328456988
Temporal Pole - Lingual Gyrus	IL	0.04329160991654604	0.021970750322226146	Inf	1.9704201850926863	1
Temporal Pole - Precentral Gyrus Medial Segment	IL	-0.021833998371529113	0.021970750322226146	Inf	-0.9937757268781717	1
Temporal Pole - Lateral Orbital Gyrus	IL	-0.03898742876603447	0.021970750322226142	Inf	-1.7745151255300482	1
Temporal Pole - Basal Forebrain	IL	-0.04326274489233545	0.021970750322226142	Inf	-1.969106391809014	1
Temporal Pole - Subcallosal Area	IL	-0.044707339717054394	0.02197075032222614	Inf	-2.034857210671926	1
Temporal Pole - Posterior Cingulate Gyrus	IL	-0.0756344666430453	0.021970750322226142	Inf	-3.442507221363835	0.7096371351407069
Temporal Pole - Angular Gyrus	IL	-0.06746475751183079	0.021970750322226142	Inf	-3.0706624271990295	0.9898093701264089
Temporal Pole - Frontal Pole	IL	-0.024146719340734292	0.021970750322226146	Inf	-1.0990393585378322	1
Temporal Pole - Frontal Operculum	IL	-0.06693736706500161	0.021970750322226142	Inf	-3.046658219828121	0.9930519612799578
Temporal Pole - Parietal Operculum	IL	-0.01739968675390363	0.021970750322226146	Inf	-0.791947771410505	1
Temporal Pole - Cuneus	IL	0.024355280939340945	0.02197075032222614	Inf	1.1085320520302193	1
Temporal Pole - Anterior Orbital Gyrus	IL	-0.06018703581362921	0.02197075032222614	Inf	-2.739416493789134	0.9999982271401332
Temporal Pole - Cerebellum White Matter	IL	-0.005362113657968604	0.021970750322226146	Inf	-0.2440569201928511	1
Temporal Pole - Superior Temporal Gyrus	IL	-0.041429765729161405	0.021970750322226142	Inf	-1.8856782368169762	1
Temporal Pole - Pallidum	IL	0.02121366383470679	0.021970750322226146	Inf	0.9655411637556379	1
Temporal Pole - Cerebellum Exterior	IL	0.032957237552769435	0.02197075032222614	Inf	1.500050615905871	1
Temporal Pole - Superior Occipital Gyrus	IL	0.006030758847462716	0.02197075032222614	Inf	0.27449034552824786	1
Temporal Pole - Medial Frontal Cortex	IL	-0.08425596500337539	0.021970750322226142	Inf	-3.834915229005175	0.23619689720034187
Temporal Pole - Occipital Pole	IL	0.050221675921962666	0.021970750322226142	Inf	2.285842549089332	1
Temporal Pole - Posterior Insula	IL	-0.0250819955233118	0.021970750322226142	Inf	-1.141608509288745	1
Temporal Pole - (Cerebellar Vermal Lobules I-V)	IL	0.039077321176205194	0.021970750322226142	Inf	1.7786065838941163	1
Ventral DC - Inferior Temporal Gyrus	IL	-0.03503044661413777	0.02197075032222615	Inf	-1.5944128489185054	1
Ventral DC - Opercular Part of the Inferior Frontal Gyrus	IL	-0.0707869501311229	0.02197075032222615	Inf	-3.2218722207003143	0.9350102347724659
Ventral DC - Transverse Temporal Gyrus	IL	-0.002092808922518201	0.021970750322226146	Inf	-0.09525432185176964	1
